"","text","retweet_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"3531","Time to grind on the music",0,FALSE,FALSE,"807754516401717249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016",NA,NA,"en",9,FALSE,"San Jacinto, CA","40100319","24 don't follow me, follow your dreams snapchat @djo9p",TRUE,"Thu May 14 22:13:59 +0000 2009",6767,265,1940,FALSE,"http://soundcloud.com/djo9p","O9P","Eastern Time (US & Canada)","en",-18000,502,"DJ_O9P","US","United States","city","Hemet, CA",NA,NA,33.7293785,-116.9899205,NA,NA,NA,NA
"3532","@ESPNStatsInfo @coach_jeffscott @ClemsonFB Love DeShaun! So deserving!   ",0,FALSE,FALSE,"807754516309352449","ESPNStatsInfo","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016","807732882559025152","53120768","en",7,FALSE,NA,"20414857","Wife, mom of two amazing daughters, catholic school teacher, love sports, FitBit addict!",TRUE,"Mon Feb 09 04:05:23 +0000 2009",2590,53,2329,FALSE,NA,"Jenny deLozier","Eastern Time (US & Canada)","en",-18000,231,"jen8688","US","United States","city","Chevy Chase Village, MD",NA,NA,38.970278,-77.0849085,NA,NA,NA,NA
"3533","@Lee_Phenomenal trash",0,FALSE,FALSE,"807754516577845248","Lee_Phenomenal","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016","807754326827560960","171961162","en",20,FALSE,"Columbus, OH","1146735673","Falling Up",TRUE,"Mon Feb 04 01:38:17 +0000 2013",127789,1121,48843,FALSE,NA,"Sarrueche","Eastern Time (US & Canada)","en",-18000,791,"SarruecheM","US","United States","city","Columbus, OH",NA,NA,39.9946835,-82.985772,NA,NA,NA,NA
"3534","I love Seattle for all things EXCEPT SOCCER! Let's go Toronto! @ Wankers Corner, Oregon https://t.co/wriZgjd2yj",0,FALSE,FALSE,"807754516892422144",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016",NA,NA,"en",52,FALSE,"Cannon Beach, Oregon","17246897","Blessed and Lucky to live, work and play in the great community of Cannon Beach, Oregon. Visiting the area? Consider me as your North Coast resource.",TRUE,"Sat Nov 08 06:39:58 +0000 2008",5763,2014,379,FALSE,"http://www.martinhospitality.com","Ryan C. Snyder","Pacific Time (US & Canada)","en",-28800,2341,"cannonbeachman","US","United States","city","Stafford, OR",NA,NA,45.3793345,-122.6874345,45.375,-122.70222222,"https://twitter.com/__myadiction_/status/807672489757310977","https://t.co/wriZgjd2yj"
"3535","@kepano808 @Jake_Lipton22          shit no good Steve!!!",0,FALSE,FALSE,"807754516871294978","kepano808","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016","807747810472984576","57150490","en",4,FALSE,"Elk Grove, CA","2828737482","2014 ante up world champion and 2015 Ante up Runner up! par time poker player..",TRUE,"Tue Sep 23 21:32:48 +0000 2014",624,319,1741,FALSE,NA,"Justo",NA,"en",NA,176,"AvalosJust","US","United States","city","Elk Grove, CA",NA,NA,38.4215345,-121.3820915,NA,NA,NA,NA
"3536","- ima dope ass girlfriend      .",0,FALSE,FALSE,"807754516884029444",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016",NA,NA,"en",5,FALSE,NA,"295996374",NA,TRUE,"Tue May 10 01:05:16 +0000 2011",47819,1135,4438,FALSE,NA,"AyoTanzy","Central Time (US & Canada)","en",-21600,1184,"AyoTanzy","US","United States","city","Glen Carbon, IL",NA,NA,38.7629435,-89.977294,NA,NA,NA,NA
"3537","I'm at Convenient Food Mart in Amherst, OH https://t.co/TzGBg3EO3N",0,FALSE,FALSE,"807754517085298688",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016",NA,NA,"en",10,FALSE,"Lorain, Ohio","353979067","I am a Clerk who works for the U.S. Postal Service. I like going to Amusement Parks and riding roller coasters, Supermodified Races, and Indians Baseball games.",TRUE,"Fri Aug 12 23:13:30 +0000 2011",15186,383,1745,FALSE,NA,"Tony Mihalic",NA,"en",NA,1258,"TonyPMihalic","US","United States","city","Amherst, OH",NA,NA,41.400245,-82.215119,41.40757763,-82.2089,"https://www.trendsmap.com/r/US_DAL_mjyudp","https://t.co/TzGBg3EO3N"
"3538","All that sneak dissin is irrelevant",0,FALSE,FALSE,"807754517114564608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016",NA,NA,"en",1,FALSE,"North Highlands, CA","706190833616162816","Fhs <U+2022> IG: _queeen_jaaayyy_ <U+2022> SC:shauntae23",TRUE,"Sat Mar 05 18:53:09 +0000 2016",579,145,220,FALSE,NA,"Jasmine Hood",NA,"en",NA,108,"_shaunte14","US","United States","city","Sacramento, CA",NA,NA,38.561722,-121.469664,NA,NA,NA,NA
"3539","the tree lights are on, presents are getting wrapped &amp; the #christmas music is playing!         ",0,FALSE,FALSE,"807754517198434305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016",NA,NA,"en",4,FALSE,NA,"791204393571856384","<U+6539><U+5584>",TRUE,"Wed Oct 26 09:06:42 +0000 2016",78,25,59,FALSE,NA,"fernando",NA,"en",NA,60,"callmefeezy","US","United States","city","Diamond Bar, CA",NA,NA,34.000937,-117.815428,NA,NA,NA,NA
"3540","Black Violin #HeismanTrophy",0,FALSE,FALSE,"807754517240549376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016",NA,NA,"en",102,FALSE,"HOU, LSU, UDallas","40309621","Associate Director of Youth Faith Formation @ St. Michael Catholic Church #BeASaint",TRUE,"Fri May 15 19:12:59 +0000 2009",84226,1276,407729,FALSE,NA,"Matt Zelinsky","Mountain Time (US & Canada)","en",-25200,1506,"MattZelinsky","US","United States","city","Houston, TX",NA,NA,29.838495,-95.4464865,NA,NA,NA,NA
"3541","We're #hiring! Read about our latest #job opening here: PROJECT MANAGER I - https://t.co/lFDpAP9ErB #Professional  https://t.co/UI2FQPpc91",0,FALSE,TRUE,"807754516418281472",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Sun Dec 11 01:10:58 +0000 2016",NA,NA,"en",78,FALSE,"Houston, TX","713525258","Great Opportunities available at the TMH Physician Organization",TRUE,"Tue Jul 24 02:21:44 +0000 2012",130,129,0,FALSE,"http://www.methodisthealthcareers.com/jobs","Methodist PO Jobs","Atlantic Time (Canada)","en",-14400,8,"HMPOJobs","US","United States","city","Houston, TX",NA,NA,29.838495,-95.4464865,29.7106841,-95.4008952,"https://twitter.com/biebscapital/status/807608574276960256","https://t.co/lFDpAP9ErB"
"3542","Herby doesn't like to make toys!",0,FALSE,FALSE,"807754517722857472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:10:59 +0000 2016",NA,NA,"en",2,FALSE,"Orlando, FL","517064923","Full-time student and employee, multi-tasking my way through life!",TRUE,"Wed Mar 07 01:00:53 +0000 2012",18352,165,5619,FALSE,"http://www.instagram.com/elizlorrd","Elizabeth","Eastern Time (US & Canada)","en",-18000,189,"elizlorrd","US","United States","city","Lockhart, FL",NA,NA,28.6255725,-81.4391775,NA,NA,NA,NA
"3543","@Mettie1732 she's dumb",0,FALSE,FALSE,"807754517903196160","Mettie1732","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Sun Dec 11 01:10:59 +0000 2016","807746180901912576","398976018","en",21,FALSE,"Niagara Falls, NY","387505428","22 | Medaille College | Buffalo Sabres STH | #ForGord",TRUE,"Sun Oct 09 05:34:22 +0000 2011",42209,634,14515,FALSE,NA,"Samantha.","Quito","en",-18000,514,"__smreynolds","US","United States","city","Niagara Falls, NY",NA,NA,43.101794,-79.008801,NA,NA,NA,NA
"3544","DC area members of @ReginaHolliday 's #TheWalkingGallery are encouraged to attend &amp; meet up at #Connect2Health Monday reception!",0,FALSE,FALSE,"807754518142271489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:10:59 +0000 2016",NA,NA,"en",587,FALSE,"Los Angeles","42825369","Living with #Lupus. Passionate health activist, speaker and #PatientEngagement advocate. Thriving 'with flair' and sharing #LupusStyle #Connect2Health",TRUE,"Wed May 27 05:45:46 +0000 2009",80041,11145,17588,FALSE,"http://LALupusLady.net","Amanda","Pacific Time (US & Canada)","en",-28800,9946,"LAlupusLady","US","United States","city","Fort Washington, MD",NA,NA,38.752715,-76.9924405,NA,NA,NA,NA
"3545","been surrounded by fuck boys for so long that i turned into one :/",0,FALSE,FALSE,"807754518259638272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:10:59 +0000 2016",NA,NA,"en",6,FALSE,NA,"1466708006",NA,TRUE,"Wed May 29 08:06:29 +0000 2013",32064,1233,34279,FALSE,NA,".","Arizona","en",-25200,484,"kennahelander","US","United States","admin","Nevada, USA",NA,NA,38.502147,-117.0226945,NA,NA,NA,NA
"3546","     Dede so nervous bruh     ",0,FALSE,FALSE,"807754518444339202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,"Sun Dec 11 01:10:59 +0000 2016",NA,NA,"en",8,FALSE,"Cookeville, TN","581337974","Tennessee Tech University. <U+271E>",TRUE,"Tue May 15 23:27:24 +0000 2012",9116,1831,3840,FALSE,NA,"Jalen M. Manning<U+271E>","Central Time (US & Canada)","en",-21600,770,"J_Manning25","US","United States","city","Cookeville, TN",NA,NA,36.1395275,-85.510207,NA,NA,NA,NA
